INT	INT	INT	FLOAT	FLOAT	FLOAT	INT	INT	INT	INT
11880	1054	8	40.85	58.84	0	1	-1	-1	-1
11881	1055	8	18.99	91.33	0	1	-1	-1	-1
11882	1055	8	21.94	86.74	0	1	-1	-1	-1
11883	1055	8	18.13	81.24	0	1	-1	-1	-1
11884	1055	8	14.71	80.33	0	1	-1	-1	-1
11885	1055	8	24.67	87.91	0	1	-1	-1	-1
11886	1056	8	46.3	110.47	0	1	-1	-1	-1
11887	1056	8	42.17	110.23	0	1	-1	-1	-1
11888	1056	8	31.2	112.06	0	1	-1	-1	-1
11889	1056	8	29.13	103.48	0	1	-1	-1	-1
11890	1056	8	44.43	109.76	0	1	-1	-1	-1
11891	1057	8	66.67	115.13	0	1	-1	-1	-1
11892	1057	8	70.62	104.77	0	1	-1	-1	-1
11893	1057	8	56.85	106.78	0	1	-1	-1	-1
11894	1057	8	58.16	101.41	0	1	-1	-1	-1
11895	1057	8	66.23	113.18	0	1	-1	-1	-1
11896	1057	8	62.71	115.34	0	1	-1	-1	-1
11897	1057	8	70.57	100.16	0	1	-1	-1	-1
11898	1058	8	135.29	124.59	0	1	-1	-1	-1
11899	1058	8	120.1	115.8	0	1	-1	-1	-1
11900	1071	7	22.09	29.32	0	1	-1	-1	-1
11901	1071	7	20.94	31.78	0	1	-1	-1	-1
11902	1071	7	30.17	35.78	0	1	-1	-1	-1
11903	1071	7	33.09	28.02	0	1	-1	-1	-1
11904	1071	7	29.94	34.4	0	1	-1	-1	-1
11905	1071	7	23.17	33.55	0	1	-1	-1	-1
11906	1072	7	30.96	55.86	0	1	-1	-1	-1
11907	1072	7	21.17	41.7	0	1	-1	-1	-1
11908	1072	7	20.55	51.5	0	1	-1	-1	-1
11909	1072	7	19.16	44.94	0	1	-1	-1	-1
11910	1072	7	19.68	53.95	0	1	-1	-1	-1
11911	1072	7	29.91	51.93	0	1	-1	-1	-1
11912	1077	7	25.85	81.48	0	1	-1	-1	-1
11913	1077	7	27.6	63.79	0	1	-1	-1	-1
11914	1077	7	26.01	78.76	0	1	-1	-1	-1
11915	1077	7	31.45	69.99	0	1	-1	-1	-1
11916	1077	7	28.96	71.96	0	1	-1	-1	-1
11917	1078	7	38.66	65.14	0	1	-1	-1	-1
11918	1078	7	33.83	85.12	0	1	-1	-1	-1
11919	1078	7	39.48	80.45	0	1	-1	-1	-1
11920	1078	7	42.27	82.33	0	1	-1	-1	-1
11921	1079	7	40.83	96.61	0	1	-1	-1	-1
11922	1079	7	40.91	112.3	0	1	-1	-1	-1
11923	1079	7	28.99	106.57	0	1	-1	-1	-1
11924	1079	7	38.25	109.24	0	1	-1	-1	-1
11925	1079	7	39.42	97.63	0	1	-1	-1	-1
11926	1079	7	30.87	105.63	0	1	-1	-1	-1
11927	1080	7	60.28	100.22	0	1	-1	-1	-1
11928	1080	7	53.66	117.22	0	1	-1	-1	-1
11929	1080	7	52.49	118.81	0	1	-1	-1	-1
11930	1080	7	62.71	101.73	0	1	-1	-1	-1
11931	1080	7	54.42	100.81	0	1	-1	-1	-1
11932	1080	7	50.56	118.98	0	1	-1	-1	-1
11933	1083	7	78.98	106.95	0	1	-1	-1	-1
11934	1083	7	73.62	119.85	0	1	-1	-1	-1
11935	1083	7	69.8	108.49	0	1	-1	-1	-1
11936	1083	7	70.8	119.21	0	1	-1	-1	-1
11937	1083	7	81.16	109.13	0	1	-1	-1	-1
11938	1083	7	70.99	106.04	0	1	-1	-1	-1
11939	1083	7	73.89	118.21	0	1	-1	-1	-1
11940	1084	7	91.88	110.49	0	1	-1	-1	-1
11941	1084	7	106.03	110.21	0	1	-1	-1	-1
11942	1084	7	101.22	116.34	0	1	-1	-1	-1
11943	1084	7	105.94	108.13	0	1	-1	-1	-1
11944	1084	7	99.62	115.68	0	1	-1	-1	-1
11945	1084	7	93.68	110.49	0	1	-1	-1	-1
11946	1084	7	108.29	110.49	0	1	-1	-1	-1
11947	1075	7	131.56	117.33	0	1	-1	-1	-1
11948	1075	7	131.92	104.2	0	1	-1	-1	-1
11949	1075	7	136.01	114.61	0	1	-1	-1	-1
11950	1075	7	133.71	101.24	0	1	-1	-1	-1
11951	1075	7	117.41	102.63	0	1	-1	-1	-1
11952	1076	7	141.53	90.89	0	1	-1	-1	-1
11953	1076	7	144.66	80.61	0	1	-1	-1	-1
11954	1076	7	147.48	82.5	0	1	-1	-1	-1
11955	1076	7	138.55	92.57	0	1	-1	-1	-1
11956	1082	7	132.62	57.4	0	1	-1	-1	-1
11957	1082	7	114.86	69.14	0	1	-1	-1	-1
11958	1082	7	120.89	48.3	0	1	-1	-1	-1
11959	1082	7	129.06	54.78	0	1	-1	-1	-1
11960	1081	7	109.25	42.79	0	1	-1	-1	-1
11961	1081	7	105.91	50.62	0	1	-1	-1	-1
11962	1081	7	111.56	40.41	0	1	-1	-1	-1
11963	1081	7	96.82	49.2	0	1	-1	-1	-1
11964	1081	7	107.68	50.66	0	1	-1	-1	-1
11965	1074	7	88.31	30.04	0	1	-1	-1	-1
11966	1074	7	97.07	30.97	0	1	-1	-1	-1
11967	1074	7	92.73	25.34	0	1	-1	-1	-1
11968	1073	7	69.11	26.32	0	1	-1	-1	-1
11969	1073	7	57.16	39.06	0	1	-1	-1	-1
11970	1073	7	71.97	27.97	0	1	-1	-1	-1
11971	1073	7	60.05	33.84	0	1	-1	-1	-1
21000	99000	9000	103	111	1	1	-1	-1	-1
21001	99007	9000	99.5	33.86	-4.56	1	-1	-1	-1
21002	99007	9000	38.49	47.68	-1.34	1	-1	-1	-1
21003	99008	9000	46.86	200.77	-0.85	1	-1	-1	-1
21004	99008	9000	90.6	182.66	-2.29	1	-1	-1	-1
21005	99001	9000	64	62	-1.57	0	-1	-1	-1
21006	99009	9000	72	62	-1.57	0	-1	-1	-1
21007	99010	9000	63.53	163.12	1.57	0	-1	-1	-1
21008	99011	9000	72.66	163.31	1.57	0	-1	-1	-1
21009	99002	9000	67	87	1	0	-1	-1	-1
21010	99003	9000	67	135	1	0	-1	-1	-1
21011	99004	9000	67.95	112.45	-0.34	0	-1	-1	-1
21012	99006	9000	67.95	112.45	-0.34	0	-1	-1	-1
21013	99005	9000	67.95	112.45	-0.34	0	-1	-1	-1
21014	99004	9000	48.11	88.6	1.24	0	-1	-1	-1
21015	99006	9000	48.11	88.6	1.24	0	-1	-1	-1
21016	99005	9000	48.11	88.6	1.24	0	-1	-1	-1
21017	99004	9000	88.53	88.67	0.84	0	-1	-1	-1
21018	99006	9000	88.53	88.67	0.84	0	-1	-1	-1
21019	99005	9000	88.53	88.67	0.84	0	-1	-1	-1
21020	99004	9000	88.56	136.13	-0.34	0	-1	-1	-1
21021	99006	9000	88.56	136.13	-0.34	0	-1	-1	-1
21022	99005	9000	88.56	136.13	-0.34	0	-1	-1	-1
21023	99004	9000	48.12	136.24	-0.34	0	-1	-1	-1
21024	99006	9000	48.12	136.24	-0.34	0	-1	-1	-1
21025	99005	9000	48.12	136.24	-0.34	0	-1	-1	-1
21026	999	9000	62	29.5	1	1	-1	-1	-1
21027	999	9000	63	29.5	1	1	-1	-1	-1
21028	999	9000	64	29.5	1	1	-1	-1	-1
21029	999	9000	65.08	29.5	1	1	-1	-1	-1
21030	999	9000	66.16	29.42	1	1	-1	-1	-1
21031	999	9000	67.16	29.5	1	1	-1	-1	-1
21032	999	9000	68.16	29.5	1	1	-1	-1	-1
21033	999	9000	60.78	29.5	1	1	-1	-1	-1
21034	999	9000	62	197.7	1	1	-1	-1	-1
21035	999	9000	63	197.7	1	1	-1	-1	-1
21036	999	9000	64	197.7	1	1	-1	-1	-1
21037	999	9000	65	197.7	1	1	-1	-1	-1
21038	999	9000	66	197.7	1	1	-1	-1	-1
21039	999	9000	67	197.7	1	1	-1	-1	-1
21040	999	9000	68	197.7	1	1	-1	-1	-1
21041	999	9000	69	197.7	1	1	-1	-1	-1
21042	999	9000	90	124	1	1	-1	-1	-1
21043	999	9000	92	124	1	1	-1	-1	-1
21044	999	9000	94	124	1	1	-1	-1	-1
21045	999	9000	96	124	1	1	-1	-1	-1
21046	999	9000	98	124	1	1	-1	-1	-1
21047	999	9000	100	124	1	1	-1	-1	-1
21048	999	9000	102	124	1	1	-1	-1	-1
21049	999	9000	104	124	1	1	-1	-1	-1
21050	999	9000	106	124	1	1	-1	-1	-1
21051	999	9000	108	124	1	1	-1	-1	-1
21052	999	9000	110	124	1	1	-1	-1	-1
21053	999	9000	112	124	1	1	-1	-1	-1
21054	999	9000	114	122	1	1	-1	-1	-1
21055	999	9000	90	100	1	1	-1	-1	-1
21056	999	9000	92	100	1	1	-1	-1	-1
21057	999	9000	94	100	1	1	-1	-1	-1
21058	999	9000	96	100	1	1	-1	-1	-1
21059	999	9000	98	100	1	1	-1	-1	-1
21060	999	9000	100	100	1	1	-1	-1	-1
21061	999	9000	102	100	1	1	-1	-1	-1
21062	999	9000	104	100	1	1	-1	-1	-1
21063	999	9000	106	100	1	1	-1	-1	-1
21064	999	9000	108	100	1	1	-1	-1	-1
21065	999	9000	110	100	1	1	-1	-1	-1
21066	999	9000	112	100	1	1	-1	-1	-1
21067	999	9000	114	100	1	1	-1	-1	-1
21068	999	9000	116	100	1	1	-1	-1	-1
21069	999	9000	90	102	1	1	-1	-1	-1
21070	999	9000	90	104	1	1	-1	-1	-1
21071	999	9000	90	106	1	1	-1	-1	-1
21072	999	9000	90	108	1	1	-1	-1	-1
21073	999	9000	90	110	1	1	-1	-1	-1
21074	999	9000	90	112	1	1	-1	-1	-1
21075	999	9000	90	114	1	1	-1	-1	-1
21076	999	9000	90	116	1	1	-1	-1	-1
21077	999	9000	90	118	1	1	-1	-1	-1
21078	999	9000	90	120	1	1	-1	-1	-1
21079	999	9000	90	122	1	1	-1	-1	-1
21080	999	451	68	38	1	1	-1	-1	-1
21081	999	451	69	38	1	1	-1	-1	-1
21082	999	451	70	38	1	1	-1	-1	-1
21083	999	451	71	38	1	1	-1	-1	-1
21084	999	451	72	38	1	1	-1	-1	-1
21085	999	451	73	38	1	1	-1	-1	-1
21086	999	452	28	23	1	1	-1	-1	-1
21087	999	452	29	23	1	1	-1	-1	-1
21088	999	452	30	23	1	1	-1	-1	-1
21089	999	452	31	23	1	1	-1	-1	-1
21090	999	452	32	23	1	1	-1	-1	-1
21091	999	453	28	20	1	1	-1	-1	-1
21092	999	453	28	19	1	1	-1	-1	-1
21093	999	453	28	18	1	1	-1	-1	-1
21094	999	453	28	17	1	1	-1	-1	-1
21095	999	453	28	16	1	1	-1	-1	-1
21096	999	454	24	39	1	1	-1	-1	-1
21097	999	454	25	39	1	1	-1	-1	-1
21098	999	454	26	39	1	1	-1	-1	-1
21099	999	454	27	39	1	1	-1	-1	-1
21100	999	454	28	39	1	1	-1	-1	-1
21101	999	454	29	39	1	1	-1	-1	-1
21102	999	454	30	39	1	1	-1	-1	-1
21103	999	455	24	39	1	1	-1	-1	-1
21104	999	455	25	39	1	1	-1	-1	-1
21105	999	455	26	39	1	1	-1	-1	-1
21106	999	455	27	39	1	1	-1	-1	-1
21107	999	455	28	39	1	1	-1	-1	-1
21108	999	455	29	39	1	1	-1	-1	-1
21109	999	455	30	39	1	1	-1	-1	-1
21110	999	456	31	39	1	1	-1	-1	-1
21111	999	456	31.5	40	1	1	-1	-1	-1
21112	999	456	32	41	1	1	-1	-1	-1
21113	999	456	32.5	42	1	1	-1	-1	-1
21114	999	456	33	43	1	1	-1	-1	-1
21115	999	456	33	44	1	1	-1	-1	-1
21116	999	457	31	39	1	1	-1	-1	-1
21117	999	457	31.5	40	1	1	-1	-1	-1
21118	999	457	32	41	1	1	-1	-1	-1
21119	999	457	32.5	42	1	1	-1	-1	-1
21120	999	457	33	43	1	1	-1	-1	-1
21121	999	457	33	44	1	1	-1	-1	-1
21122	999	458	35	46	1	1	-1	-1	-1
21123	999	458	36	46.18	1	1	-1	-1	-1
21124	999	458	37	46.35	1	1	-1	-1	-1
21125	999	458	38	46.5	1	1	-1	-1	-1
21126	999	459	35	46	1	1	-1	-1	-1
21127	999	459	36	46.18	1	1	-1	-1	-1
21128	999	459	37	46.35	1	1	-1	-1	-1
21129	999	459	38	46.5	1	1	-1	-1	-1
50000	7400	12000	27.5	34.3	-1.05	1	-1	-1	7400
50001	7400	12000	27.5	20.8	-1.05	1	-1	-1	7400
50002	7400	12000	13.5	20.4	-1.05	1	-1	-1	7400
50003	7400	12000	13.5	34.5	-1.05	1	-1	-1	7400
50004	7400	12000	30.7	27.4	-1.05	1	-1	-1	7400
50005	7400	12000	20.3	37.7	-1.05	1	-1	-1	7400
50006	7400	12000	20.6	17.7	-1.05	1	-1	-1	7400
50007	7400	12000	10.7	27.3	-1.05	1	-1	-1	7400
50008	7400	12000	20.3	33.3	-1.05	1	-1	-1	7400
50009	7400	12000	20.3	22.8	-1.05	1	-1	-1	7400
50010	7401	12001	27.5	34.3	-1.05	1	-1	-1	7401
50011	7401	12001	27.5	20.8	-1.05	1	-1	-1	7401
50012	7401	12001	13.5	20.4	-1.05	1	-1	-1	7401
50013	7401	12001	13.5	34.5	-1.05	1	-1	-1	7401
50014	7401	12001	30.7	27.4	-1.05	1	-1	-1	7401
50015	7401	12001	20.3	37.7	-1.05	1	-1	-1	7401
50016	7401	12001	20.6	17.7	-1.05	1	-1	-1	7401
50017	7401	12001	10.7	27.3	-1.05	1	-1	-1	7401
50018	7401	12001	20.3	33.3	-1.05	1	-1	-1	7401
50019	7401	12001	20.3	22.8	-1.05	1	-1	-1	7401
50020	7402	12002	27.5	34.3	-1.05	1	-1	-1	7402
50021	7402	12002	27.5	20.8	-1.05	1	-1	-1	7402
50022	7402	12002	13.5	20.4	-1.05	1	-1	-1	7402
50023	7402	12002	13.5	34.5	-1.05	1	-1	-1	7402
50024	7402	12002	30.7	27.4	-1.05	1	-1	-1	7402
50025	7402	12002	20.3	37.7	-1.05	1	-1	-1	7402
50026	7402	12002	20.6	17.7	-1.05	1	-1	-1	7402
50027	7402	12002	10.7	27.3	-1.05	1	-1	-1	7402
50028	7402	12002	20.3	33.3	-1.05	1	-1	-1	7402
50029	7402	12002	20.3	22.8	-1.05	1	-1	-1	7402
50030	7403	12003	27.5	34.3	-1.05	1	-1	-1	7403
50031	7403	12003	27.5	20.8	-1.05	1	-1	-1	7403
50032	7403	12003	13.5	20.4	-1.05	1	-1	-1	7403
50033	7403	12003	13.5	34.5	-1.05	1	-1	-1	7403
50034	7403	12003	30.7	27.4	-1.05	1	-1	-1	7403
50035	7403	12003	20.3	37.7	-1.05	1	-1	-1	7403
50036	7403	12003	20.6	17.7	-1.05	1	-1	-1	7403
50037	7403	12003	10.7	27.3	-1.05	1	-1	-1	7403
50038	7403	12003	20.3	33.3	-1.05	1	-1	-1	7403
50039	7403	12003	20.3	22.8	-1.05	1	-1	-1	7403
50040	7404	12004	20.3	37.7	-1.05	1	-1	-1	7404
50041	7405	12005	27.5	34.3	-1.05	1	-1	-1	7405
50042	7405	12005	27.5	20.8	-1.05	1	-1	-1	7405
50043	7405	12005	13.5	20.4	-1.05	1	-1	-1	7405
50044	7405	12005	13.5	34.5	-1.05	1	-1	-1	7405
50045	7405	12005	30.7	27.4	-1.05	1	-1	-1	7405
50046	7405	12005	20.3	37.7	-1.05	1	-1	-1	7405
50047	7405	12005	20.6	17.7	-1.05	1	-1	-1	7405
50048	7405	12005	10.7	27.3	-1.05	1	-1	-1	7405
50049	7405	12005	20.3	33.3	-1.05	1	-1	-1	7405
50050	7405	12005	20.3	22.8	-1.05	1	-1	-1	7405
50051	7406	12006	27.5	34.3	-1.05	1	-1	-1	7406
50052	7406	12006	27.5	20.8	-1.05	1	-1	-1	7406
50053	7406	12006	13.5	20.4	-1.05	1	-1	-1	7406
50054	7406	12006	13.5	34.5	-1.05	1	-1	-1	7406
50055	7406	12006	30.7	27.4	-1.05	1	-1	-1	7406
50056	7406	12006	20.3	37.7	-1.05	1	-1	-1	7406
50057	7406	12006	20.6	17.7	-1.05	1	-1	-1	7406
50058	7406	12006	10.7	27.3	-1.05	1	-1	-1	7406
50059	7406	12006	20.3	33.3	-1.05	1	-1	-1	7406
50060	7406	12006	20.3	22.8	-1.05	1	-1	-1	7406
50061	7407	12007	27.5	34.3	-1.05	1	-1	-1	7407
50062	7407	12007	27.5	20.8	-1.05	1	-1	-1	7407
50063	7407	12007	13.5	20.4	-1.05	1	-1	-1	7407
50064	7407	12007	13.5	34.5	-1.05	1	-1	-1	7407
50065	7407	12007	30.7	27.4	-1.05	1	-1	-1	7407
50066	7407	12007	20.3	37.7	-1.05	1	-1	-1	7407
50067	7407	12007	20.6	17.7	-1.05	1	-1	-1	7407
50068	7407	12007	10.7	27.3	-1.05	1	-1	-1	7407
50069	7407	12007	20.3	33.3	-1.05	1	-1	-1	7407
50070	7407	12007	20.3	22.8	-1.05	1	-1	-1	7407
50071	7408	12008	27.5	34.3	-1.05	1	-1	-1	7408
50072	7408	12008	27.5	20.8	-1.05	1	-1	-1	7408
50073	7408	12008	13.5	20.4	-1.05	1	-1	-1	7408
50074	7408	12008	13.5	34.5	-1.05	1	-1	-1	7408
50075	7408	12008	30.7	27.4	-1.05	1	-1	-1	7408
50076	7408	12008	20.3	37.7	-1.05	1	-1	-1	7408
50077	7408	12008	20.6	17.7	-1.05	1	-1	-1	7408
50078	7408	12008	10.7	27.3	-1.05	1	-1	-1	7408
50079	7408	12008	20.3	33.3	-1.05	1	-1	-1	7408
50080	7408	12008	20.3	22.8	-1.05	1	-1	-1	7408
50081	7409	12009	20.3	37.7	-1.05	1	-1	-1	7409
50082	7410	12010	27.5	34.3	-1.05	1	-1	-1	7410
50083	7410	12010	27.5	20.8	-1.05	1	-1	-1	7410
50084	7410	12010	13.5	20.4	-1.05	1	-1	-1	7410
50085	7410	12010	13.5	34.5	-1.05	1	-1	-1	7410
50086	7410	12010	30.7	27.4	-1.05	1	-1	-1	7410
50087	7410	12010	20.3	37.7	-1.05	1	-1	-1	7410
50088	7410	12010	20.6	17.7	-1.05	1	-1	-1	7410
50089	7410	12010	10.7	27.3	-1.05	1	-1	-1	7410
50090	7410	12010	20.3	33.3	-1.05	1	-1	-1	7410
50091	7410	12010	20.3	22.8	-1.05	1	-1	-1	7410
50092	7411	12011	27.5	34.3	-1.05	1	-1	-1	7411
50093	7411	12011	27.5	20.8	-1.05	1	-1	-1	7411
50094	7411	12011	13.5	20.4	-1.05	1	-1	-1	7411
50095	7411	12011	13.5	34.5	-1.05	1	-1	-1	7411
50096	7411	12011	30.7	27.4	-1.05	1	-1	-1	7411
50097	7411	12011	20.3	37.7	-1.05	1	-1	-1	7411
50098	7411	12011	20.6	17.7	-1.05	1	-1	-1	7411
50099	7411	12011	10.7	27.3	-1.05	1	-1	-1	7411
50100	7411	12011	20.3	33.3	-1.05	1	-1	-1	7411
50101	7411	12011	20.3	22.8	-1.05	1	-1	-1	7411
50102	7412	12012	27.5	34.3	-1.05	1	-1	-1	7412
50103	7412	12012	27.5	20.8	-1.05	1	-1	-1	7412
50104	7412	12012	13.5	20.4	-1.05	1	-1	-1	7412
50105	7412	12012	13.5	34.5	-1.05	1	-1	-1	7412
50106	7412	12012	30.7	27.4	-1.05	1	-1	-1	7412
50107	7412	12012	20.3	37.7	-1.05	1	-1	-1	7412
50108	7412	12012	20.6	17.7	-1.05	1	-1	-1	7412
50109	7412	12012	10.7	27.3	-1.05	1	-1	-1	7412
50110	7412	12012	20.3	33.3	-1.05	1	-1	-1	7412
50111	7412	12012	20.3	22.8	-1.05	1	-1	-1	7412
50112	7413	12013	27.5	34.3	-1.05	1	-1	-1	7413
50113	7413	12013	27.5	20.8	-1.05	1	-1	-1	7413
50114	7413	12013	13.5	20.4	-1.05	1	-1	-1	7413
50115	7413	12013	13.5	34.5	-1.05	1	-1	-1	7413
50116	7413	12013	30.7	27.4	-1.05	1	-1	-1	7413
50117	7413	12013	20.3	37.7	-1.05	1	-1	-1	7413
50118	7413	12013	20.6	17.7	-1.05	1	-1	-1	7413
50119	7413	12013	10.7	27.3	-1.05	1	-1	-1	7413
50120	7413	12013	20.3	33.3	-1.05	1	-1	-1	7413
50121	7413	12013	20.3	22.8	-1.05	1	-1	-1	7413
50122	7414	12014	20.3	37.7	-1.05	1	-1	-1	7414
50123	7415	12015	27.5	34.3	-1.05	1	-1	-1	7415
50124	7415	12015	27.5	20.8	-1.05	1	-1	-1	7415
50125	7415	12015	13.5	20.4	-1.05	1	-1	-1	7415
50126	7415	12015	13.5	34.5	-1.05	1	-1	-1	7415
50127	7415	12015	30.7	27.4	-1.05	1	-1	-1	7415
50128	7415	12015	20.3	37.7	-1.05	1	-1	-1	7415
50129	7415	12015	20.6	17.7	-1.05	1	-1	-1	7415
50130	7415	12015	10.7	27.3	-1.05	1	-1	-1	7415
50131	7415	12015	20.3	33.3	-1.05	1	-1	-1	7415
50132	7415	12015	20.3	22.8	-1.05	1	-1	-1	7415
50133	7416	12016	27.5	34.3	-1.05	1	-1	-1	7416
50134	7416	12016	27.5	20.8	-1.05	1	-1	-1	7416
50135	7416	12016	13.5	20.4	-1.05	1	-1	-1	7416
50136	7416	12016	13.5	34.5	-1.05	1	-1	-1	7416
50137	7416	12016	30.7	27.4	-1.05	1	-1	-1	7416
50138	7416	12016	20.3	37.7	-1.05	1	-1	-1	7416
50139	7416	12016	20.6	17.7	-1.05	1	-1	-1	7416
50140	7416	12016	10.7	27.3	-1.05	1	-1	-1	7416
50141	7416	12016	20.3	33.3	-1.05	1	-1	-1	7416
50142	7416	12016	20.3	22.8	-1.05	1	-1	-1	7416
50143	7417	12017	27.5	34.3	-1.05	1	-1	-1	7417
50144	7417	12017	27.5	20.8	-1.05	1	-1	-1	7417
50145	7417	12017	13.5	20.4	-1.05	1	-1	-1	7417
50146	7417	12017	13.5	34.5	-1.05	1	-1	-1	7417
50147	7417	12017	30.7	27.4	-1.05	1	-1	-1	7417
50148	7417	12017	20.3	37.7	-1.05	1	-1	-1	7417
50149	7417	12017	20.6	17.7	-1.05	1	-1	-1	7417
50150	7417	12017	10.7	27.3	-1.05	1	-1	-1	7417
50151	7417	12017	20.3	33.3	-1.05	1	-1	-1	7417
50152	7417	12017	20.3	22.8	-1.05	1	-1	-1	7417
50153	7418	12018	27.5	34.3	-1.05	1	-1	-1	7418
50154	7418	12018	27.5	20.8	-1.05	1	-1	-1	7418
50155	7418	12018	13.5	20.4	-1.05	1	-1	-1	7418
50156	7418	12018	13.5	34.5	-1.05	1	-1	-1	7418
50157	7418	12018	30.7	27.4	-1.05	1	-1	-1	7418
50158	7418	12018	20.3	37.7	-1.05	1	-1	-1	7418
50159	7418	12018	20.6	17.7	-1.05	1	-1	-1	7418
50160	7418	12018	10.7	27.3	-1.05	1	-1	-1	7418
50161	7418	12018	20.3	33.3	-1.05	1	-1	-1	7418
50162	7418	12018	20.3	22.8	-1.05	1	-1	-1	7418
50163	7419	12019	20.3	37.7	-1.05	1	-1	-1	7419
50164	7420	12020	27.5	34.3	-1.05	1	-1	-1	7420
50165	7420	12020	27.5	20.8	-1.05	1	-1	-1	7420
50166	7420	12020	13.5	20.4	-1.05	1	-1	-1	7420
50167	7420	12020	13.5	34.5	-1.05	1	-1	-1	7420
50168	7420	12020	30.7	27.4	-1.05	1	-1	-1	7420
50169	7420	12020	20.3	37.7	-1.05	1	-1	-1	7420
50170	7420	12020	20.6	17.7	-1.05	1	-1	-1	7420
50171	7420	12020	10.7	27.3	-1.05	1	-1	-1	7420
50172	7420	12020	20.3	33.3	-1.05	1	-1	-1	7420
50173	7420	12020	20.3	22.8	-1.05	1	-1	-1	7420
50174	7421	12021	27.5	34.3	-1.05	1	-1	-1	7421
50175	7421	12021	27.5	20.8	-1.05	1	-1	-1	7421
50176	7421	12021	13.5	20.4	-1.05	1	-1	-1	7421
50177	7421	12021	13.5	34.5	-1.05	1	-1	-1	7421
50178	7421	12021	30.7	27.4	-1.05	1	-1	-1	7421
50179	7421	12021	20.3	37.7	-1.05	1	-1	-1	7421
50180	7421	12021	20.6	17.7	-1.05	1	-1	-1	7421
50181	7421	12021	10.7	27.3	-1.05	1	-1	-1	7421
50182	7421	12021	20.3	33.3	-1.05	1	-1	-1	7421
50183	7421	12021	20.3	22.8	-1.05	1	-1	-1	7421
50184	7422	12022	27.5	34.3	-1.05	1	-1	-1	7422
50185	7422	12022	27.5	20.8	-1.05	1	-1	-1	7422
50186	7422	12022	13.5	20.4	-1.05	1	-1	-1	7422
50187	7422	12022	13.5	34.5	-1.05	1	-1	-1	7422
50188	7422	12022	30.7	27.4	-1.05	1	-1	-1	7422
50189	7422	12022	20.3	37.7	-1.05	1	-1	-1	7422
50190	7422	12022	20.6	17.7	-1.05	1	-1	-1	7422
50191	7422	12022	10.7	27.3	-1.05	1	-1	-1	7422
50192	7422	12022	20.3	33.3	-1.05	1	-1	-1	7422
50193	7422	12022	20.3	22.8	-1.05	1	-1	-1	7422
50194	7423	12023	27.5	34.3	-1.05	1	-1	-1	7423
50195	7423	12023	27.5	20.8	-1.05	1	-1	-1	7423
50196	7423	12023	13.5	20.4	-1.05	1	-1	-1	7423
50197	7423	12023	13.5	34.5	-1.05	1	-1	-1	7423
50198	7423	12023	30.7	27.4	-1.05	1	-1	-1	7423
50199	7423	12023	20.3	37.7	-1.05	1	-1	-1	7423
50200	7423	12023	20.6	17.7	-1.05	1	-1	-1	7423
50201	7423	12023	10.7	27.3	-1.05	1	-1	-1	7423
50202	7423	12023	20.3	33.3	-1.05	1	-1	-1	7423
50203	7423	12023	20.3	22.8	-1.05	1	-1	-1	7423
50204	7424	12024	20.3	37.7	-1.05	1	-1	-1	7424
50205	7425	12025	27.5	34.3	-1.05	1	-1	-1	7425
50206	7425	12025	27.5	20.8	-1.05	1	-1	-1	7425
50207	7425	12025	13.5	20.4	-1.05	1	-1	-1	7425
50208	7425	12025	13.5	34.5	-1.05	1	-1	-1	7425
50209	7425	12025	30.7	27.4	-1.05	1	-1	-1	7425
50210	7425	12025	20.3	37.7	-1.05	1	-1	-1	7425
50211	7425	12025	20.6	17.7	-1.05	1	-1	-1	7425
50212	7425	12025	10.7	27.3	-1.05	1	-1	-1	7425
50213	7425	12025	20.3	33.3	-1.05	1	-1	-1	7425
50214	7425	12025	20.3	22.8	-1.05	1	-1	-1	7425
50215	7426	12026	27.5	34.3	-1.05	1	-1	-1	7426
50216	7426	12026	27.5	20.8	-1.05	1	-1	-1	7426
50217	7426	12026	13.5	20.4	-1.05	1	-1	-1	7426
50218	7426	12026	13.5	34.5	-1.05	1	-1	-1	7426
50219	7426	12026	30.7	27.4	-1.05	1	-1	-1	7426
50220	7426	12026	20.3	37.7	-1.05	1	-1	-1	7426
50221	7426	12026	20.6	17.7	-1.05	1	-1	-1	7426
50222	7426	12026	10.7	27.3	-1.05	1	-1	-1	7426
50223	7426	12026	20.3	33.3	-1.05	1	-1	-1	7426
50224	7426	12026	20.3	22.8	-1.05	1	-1	-1	7426
50225	7427	12027	27.5	34.3	-1.05	1	-1	-1	7427
50226	7427	12027	27.5	20.8	-1.05	1	-1	-1	7427
50227	7427	12027	13.5	20.4	-1.05	1	-1	-1	7427
50228	7427	12027	13.5	34.5	-1.05	1	-1	-1	7427
50229	7427	12027	30.7	27.4	-1.05	1	-1	-1	7427
50230	7427	12027	20.3	37.7	-1.05	1	-1	-1	7427
50231	7427	12027	20.6	17.7	-1.05	1	-1	-1	7427
50232	7427	12027	10.7	27.3	-1.05	1	-1	-1	7427
50233	7427	12027	20.3	33.3	-1.05	1	-1	-1	7427
50234	7427	12027	20.3	22.8	-1.05	1	-1	-1	7427
50235	7428	12028	27.5	34.3	-1.05	1	-1	-1	7428
50236	7428	12028	27.5	20.8	-1.05	1	-1	-1	7428
50237	7428	12028	13.5	20.4	-1.05	1	-1	-1	7428
