INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT
210522	2	0	1024	1	56	40	-1	-1	2	5	1	11	5	633	6	713	-1	0	-1	0	15	-1	0	0	-1	0	0	19	13	9	105	14	52	6	30	150	105	0	0	1202	8	510	9	52	4	50	100	-1	-1	-1	-1	1	0
210523	3	0	1024	1	64	60	-1	-1	2	5	1	11	5	1006	6	1133	-1	0	-1	0	15	-1	0	0	-1	0	0	19	13	9	105	14	53	6	30	150	105	0	0	2499	8	510	9	53	4	50	100	-1	-1	-1	-1	1	0
210524	4	0	1024	1	72	80	-1	-1	2	183	1	430	5	1510	6	1700	-1	0	-1	0	15	-1	0	0	-1	0	0	19	13	9	105	14	54	6	30	150	105	0	0	3666	8	510	9	54	6	50	100	-1	-1	-1	-1	1	1
210525	5	0	1024	1	80	100	-1	-1	2	307	1	672	5	2080	6	2340	-1	0	-1	0	15	-1	0	0	-1	0	0	19	13	9	105	14	55	6	30	150	105	0	0	5473	8	510	9	55	6	50	100	-1	-1	-1	-1	1	1
210526	6	0	1024	1	88	120	-1	-1	2	439	1	885	5	2715	6	3055	-1	0	-1	0	15	-1	0	0	-1	0	0	19	13	9	105	14	56	6	30	150	105	0	0	8293	8	510	9	56	6	50	100	-1	-1	-1	-1	1	2
210527	7	0	1024	1	96	140	-1	-1	2	620	1	1170	5	3416	6	3845	-1	0	-1	0	15	-1	0	0	-1	0	0	19	13	9	105	14	57	6	30	150	105	0	0	12812	8	510	9	57	6	50	100	-1	-1	-1	-1	1	3
210528	8	0	1024	1	104	160	-1	-1	2	840	1	1513	5	4056	6	4563	-1	0	-1	0	15	-1	0	0	-1	0	0	19	13	9	105	14	58	6	30	150	105	0	0	12812	8	510	9	58	6	50	100	-1	-1	-1	-1	1	3
210529	9	0	1024	1	112	180	-1	-1	2	1015	1	1813	5	5081	6	5716	-1	0	-1	0	15	-1	0	0	-1	0	0	19	13	9	105	14	59	6	30	150	105	0	0	12812	8	510	9	59	6	50	100	-1	-1	-1	-1	1	3
210530	10	0	1024	1	120	200	-1	-1	2	1105	1	2038	5	5723	6	6440	-1	0	-1	0	15	-1	0	0	-1	0	0	19	13	9	105	14	60	6	30	150	105	0	0	12812	8	510	9	60	6	50	100	-1	-1	-1	-1	1	3
211002	2	0	2048	2	52	20	-1	-1	2	4	1	9	10	11	11	8	13	150	-1	0	15	-1	0	0	-1	0	0	-1	-1	-1	-1	10	32	2	10	50	13	0	0	1815	11	2	2	32	2	34	60	-1	-1	-1	-1	1	0
211004	4	0	2048	2	67	40	-1	-1	2	211	1	426	10	32	11	22	13	491	-1	0	15	-1	0	0	-1	0	0	-1	-1	-1	-1	10	34	2	10	50	13	0	0	8040	11	2	2	34	2	25	60	-1	-1	-1	-1	1	1
211006	6	0	2048	2	82	60	-1	-1	2	409	1	840	10	66	11	45	13	1280	-1	0	15	-1	0	0	-1	0	0	-1	-1	-1	-1	10	36	2	10	50	13	0	0	18185	11	2	2	36	2	20	60	-1	-1	-1	-1	1	2
211008	8	0	2048	2	97	80	-1	-1	2	810	1	1468	10	109	11	74	13	2621	-1	0	15	-1	0	0	-1	0	0	-1	-1	-1	-1	10	38	2	10	50	13	0	0	30445	11	2	2	38	2	17	60	-1	-1	-1	-1	1	3
211010	10	0	2048	2	112	100	-1	-1	2	1075	1	1993	10	165	11	113	13	4979	-1	0	15	-1	0	0	-1	0	0	-1	-1	-1	-1	10	40	2	10	50	13	0	0	44840	11	2	2	40	2	17	60	-1	-1	-1	-1	1	3
211102	2	0	2048	2	52	20	-1	-1	2	4	1	10	10	17	11	11	13	225	-1	0	15	-1	0	0	-1	0	0	13	-1	-1	-1	11	32	3	12	60	13	0	0	2770	11	2	2	32	2	34	80	-1	-1	-1	-1	1	0
211104	4	0	2048	2	67	40	-1	-1	2	216	1	431	10	48	11	33	13	736	-1	0	15	-1	0	0	-1	0	0	13	-1	-1	-1	11	34	3	12	60	13	0	0	8730	11	2	2	34	3	25	80	-1	-1	-1	-1	1	1
211106	6	0	2048	2	82	60	-1	-1	2	418	1	854	10	100	11	68	13	1920	-1	0	15	-1	0	0	-1	0	0	13	-1	-1	-1	11	36	3	12	60	13	0	0	19030	11	2	2	36	3	20	80	-1	-1	-1	-1	1	2
211108	8	0	2048	2	97	80	-1	-1	2	820	1	1480	10	163	11	111	13	3932	-1	0	15	-1	0	0	-1	0	0	13	-1	-1	-1	11	38	3	12	60	13	0	0	61400	11	2	2	38	3	17	80	-1	-1	-1	-1	1	3
211110	10	0	2048	2	112	100	-1	-1	2	1084	1	2006	10	248	11	169	13	7468	-1	0	15	-1	0	0	-1	0	0	13	-1	-1	-1	11	40	3	12	60	13	0	0	61400	11	2	2	40	3	17	80	-1	-1	-1	-1	1	3
211202	2	0	2048	2	52	20	-1	-1	2	5	1	10	10	22	11	15	13	300	-1	0	15	-1	0	0	-1	0	0	13	110	-1	-1	12	32	4	14	70	13	0	0	3760	11	2	2	32	3	34	90	-1	-1	-1	-1	1	0
211204	4	0	2048	2	67	40	-1	-1	2	221	1	436	10	64	11	44	13	982	-1	0	15	-1	0	0	-1	0	0	13	110	-1	-1	12	34	4	14	70	13	0	0	9195	11	2	2	34	4	25	90	-1	-1	-1	-1	1	1
211206	6	0	2048	2	82	60	-1	-1	2	426	1	866	10	133	11	91	13	2560	-1	0	15	-1	0	0	-1	0	0	13	110	-1	-1	12	36	4	14	70	13	0	0	37375	11	2	2	36	4	20	90	-1	-1	-1	-1	1	2
211208	8	0	2048	2	97	80	-1	-1	2	829	1	1495	10	218	11	149	13	5242	-1	0	15	-1	0	0	-1	0	0	13	110	-1	-1	12	38	4	14	70	13	0	0	112350	11	2	2	38	4	17	90	-1	-1	-1	-1	1	3
211210	10	0	2048	2	112	100	-1	-1	2	1093	1	2020	10	331	11	225	13	9958	-1	0	15	-1	0	0	-1	0	0	13	110	-1	-1	12	40	4	14	70	13	0	0	112350	11	2	2	40	4	17	90	-1	-1	-1	-1	1	3
211302	2	0	2048	2	52	20	-1	-1	2	5	1	10	10	45	11	31	13	600	-1	0	15	-1	0	0	-1	0	0	13	110	12	-1	13	32	5	16	80	13	0	0	4780	11	310	2	32	3	20	40	-1	-1	-1	-1	1	0
211304	4	0	2048	2	67	40	-1	-1	2	226	1	441	10	128	11	87	13	1963	-1	0	15	-1	0	0	-1	0	0	13	110	12	-1	13	34	5	16	80	13	0	0	11845	11	310	2	34	5	40	60	-1	-1	-1	-1	1	1
211306	6	0	2048	2	82	60	-1	-1	2	433	1	875	10	266	11	181	13	5121	-1	0	15	-1	0	0	-1	0	0	13	110	12	-1	13	36	5	16	80	13	0	0	45620	11	310	2	36	5	60	80	-1	-1	-1	-1	1	2
211308	8	0	2048	2	97	80	-1	-1	2	835	1	1504	10	436	11	297	13	10484	-1	0	15	-1	0	0	-1	0	0	13	110	12	-1	13	38	5	16	80	13	0	0	256250	11	310	2	38	5	80	100	-1	-1	-1	-1	1	3
211310	10	0	2048	2	112	100	-1	-1	2	1099	1	2029	10	661	11	451	13	19915	-1	0	15	-1	0	0	-1	0	0	13	110	12	-1	13	40	5	16	80	13	0	0	256250	11	310	2	40	5	80	100	-1	-1	-1	-1	1	3
211322	2	0	2048	2	52	20	-1	-1	2	5	1	10	10	45	11	31	13	600	-1	0	15	-1	0	0	-1	0	0	13	110	12	-1	13	32	5	16	80	13	0	0	4780	11	310	2	32	3	20	40	-1	-1	-1	-1	1	0
211324	4	0	2048	2	67	40	-1	-1	2	226	1	441	10	128	11	87	13	1963	-1	0	15	-1	0	0	-1	0	0	13	110	12	-1	13	34	5	16	80	13	0	0	11845	11	310	2	34	5	40	60	-1	-1	-1	-1	1	1
211326	6	0	2048	2	82	60	-1	-1	2	433	1	875	10	266	11	181	13	5121	-1	0	15	-1	0	0	-1	0	0	13	110	12	-1	13	36	5	16	80	13	0	0	45620	11	310	2	36	5	60	80	-1	-1	-1	-1	1	2
211328	8	0	2048	2	97	80	-1	-1	2	835	1	1504	10	436	11	297	13	10484	-1	0	15	-1	0	0	-1	0	0	13	110	12	-1	13	38	5	16	80	13	0	0	256250	11	310	2	38	5	80	100	-1	-1	-1	-1	1	3
211330	10	0	2048	2	112	100	-1	-1	2	1099	1	2029	10	661	11	451	13	19915	-1	0	15	-1	0	0	-1	0	0	13	110	12	-1	13	40	5	16	80	13	0	0	256250	11	310	2	40	5	80	100	-1	-1	-1	-1	1	3
211402	2	0	2048	2	52	20	-1	-1	2	5	1	11	10	53	11	36	13	712	-1	0	15	-1	0	0	-1	0	0	13	110	12	-1	13	32	6	20	100	13	0	0	5835	11	410	2	32	4	20	50	-1	-1	-1	-1	1	0
211404	4	0	2048	2	67	40	-1	-1	2	231	1	446	10	152	11	104	13	2331	-1	0	15	-1	0	0	-1	0	0	13	110	12	-1	13	34	6	20	100	13	0	0	16255	11	410	2	34	6	40	70	-1	-1	-1	-1	1	1
211406	6	0	2048	2	82	60	-1	-1	2	439	1	885	10	315	11	215	13	6081	-1	0	15	-1	0	0	-1	0	0	13	110	12	-1	13	36	6	20	100	13	0	0	66330	11	410	2	36	6	60	90	-1	-1	-1	-1	1	2
211408	8	0	2048	2	97	80	-1	-1	2	840	1	1513	10	518	11	353	13	12450	-1	0	15	-1	0	0	-1	0	0	13	110	12	-1	13	38	6	20	100	13	0	0	256250	11	410	2	38	6	80	100	-1	-1	-1	-1	1	3
211410	10	0	2048	2	112	100	-1	-1	2	1105	1	2038	10	785	11	536	13	23649	-1	0	15	-1	0	0	-1	0	0	13	110	12	-1	13	40	6	20	100	13	0	0	256250	11	410	2	40	6	80	100	-1	-1	-1	-1	1	3
211422	2	0	2048	2	52	20	-1	-1	2	5	1	11	10	53	11	36	13	712	-1	0	15	-1	0	0	-1	0	0	13	110	12	-1	13	32	6	20	100	13	0	0	5835	11	410	2	32	4	20	50	-1	-1	-1	-1	1	0
211424	4	0	2048	2	67	40	-1	-1	2	231	1	446	10	152	11	104	13	2331	-1	0	15	-1	0	0	-1	0	0	13	110	12	-1	13	34	6	20	100	13	0	0	16255	11	410	2	34	6	40	70	-1	-1	-1	-1	1	1
211426	6	0	2048	2	82	60	-1	-1	2	439	1	885	10	315	11	215	13	6081	-1	0	15	-1	0	0	-1	0	0	13	110	12	-1	13	36	6	20	100	13	0	0	66330	11	410	2	36	6	60	90	-1	-1	-1	-1	1	2
211428	8	0	2048	2	97	80	-1	-1	2	840	1	1513	10	518	11	353	13	12450	-1	0	15	-1	0	0	-1	0	0	13	110	12	-1	13	38	6	20	100	13	0	0	256250	11	410	2	38	6	80	100	-1	-1	-1	-1	1	3
211430	10	0	2048	2	112	100	-1	-1	2	1105	1	2038	10	785	11	536	13	23649	-1	0	15	-1	0	0	-1	0	0	13	110	12	-1	13	40	6	20	100	13	0	0	256250	11	410	2	40	6	80	100	-1	-1	-1	-1	1	3
211502	2	0	2048	2	52	20	-1	-1	2	5	1	11	10	105	11	71	13	1423	-1	0	15	-1	0	0	-1	0	0	13	20	12	110	14	32	6	30	150	13	0	0	24050	11	510	10	32	4	50	100	-1	-1	-1	-1	1	0
211504	4	0	2048	2	67	40	-1	-1	2	231	1	446	10	303	11	206	13	4661	-1	0	15	-1	0	0	-1	0	0	13	20	12	110	14	34	6	30	150	13	0	0	73325	11	510	10	34	6	50	100	-1	-1	-1	-1	1	1
211506	6	0	2048	2	82	60	-1	-1	2	439	1	885	10	630	11	430	13	12161	-1	0	15	-1	0	0	-1	0	0	13	20	12	110	14	36	6	30	150	13	0	0	165875	11	510	10	36	6	50	100	-1	-1	-1	-1	1	2
211508	8	0	2048	2	97	80	-1	-1	2	840	1	1513	10	1035	11	705	13	24900	-1	0	15	-1	0	0	-1	0	0	13	20	12	110	14	38	6	30	150	13	0	0	256250	11	510	10	38	6	50	100	-1	-1	-1	-1	1	3
211510	10	0	2048	2	112	100	-1	-1	2	1105	1	2038	10	1570	11	1071	13	47296	-1	0	15	-1	0	0	-1	0	0	13	20	12	110	14	40	6	30	150	13	0	0	256250	11	510	10	40	6	50	100	-1	-1	-1	-1	1	3
211522	2	0	2048	2	52	20	-1	-1	2	5	1	11	10	105	11	71	13	1423	-1	0	15	-1	0	0	-1	0	0	13	20	12	110	14	32	6	30	150	13	0	0	24050	11	510	10	32	4	50	100	-1	-1	-1	-1	1	0
211524	4	0	2048	2	67	40	-1	-1	2	231	1	446	10	303	11	206	13	4661	-1	0	15	-1	0	0	-1	0	0	13	20	12	110	14	34	6	30	150	13	0	0	73325	11	510	10	34	6	50	100	-1	-1	-1	-1	1	1
211526	6	0	2048	2	82	60	-1	-1	2	439	1	885	10	630	11	430	13	12161	-1	0	15	-1	0	0	-1	0	0	13	20	12	110	14	36	6	30	150	13	0	0	165875	11	510	10	36	6	50	100	-1	-1	-1	-1	1	2
211528	8	0	2048	2	97	80	-1	-1	2	840	1	1513	10	1035	11	705	13	24900	-1	0	15	-1	0	0	-1	0	0	13	20	12	110	14	38	6	30	150	13	0	0	256250	11	510	10	38	6	50	100	-1	-1	-1	-1	1	3
211530	10	0	2048	2	112	100	-1	-1	2	1105	1	2038	10	1570	11	1071	13	47296	-1	0	15	-1	0	0	-1	0	0	13	20	12	110	14	40	6	30	150	13	0	0	256250	11	510	10	40	6	50	100	-1	-1	-1	-1	1	3
212001	1	0	3072	1	48	20	-1	-1	-1	0	-1	0	5	20	6	23	-1	0	-1	0	15	-1	0	0	-1	0	0	-1	-1	-1	-1	10	11	2	10	50	105	0	0	44	9	2	1	11	2	50	60	-1	-1	-1	-1	1	0
212002	2	0	3072	1	56	40	-1	-1	2	4	1	9	5	39	6	45	-1	0	-1	0	15	-1	0	0	-1	0	0	-1	-1	-1	-1	10	12	2	10	50	105	0	0	90	9	2	1	12	2	50	60	-1	-1	-1	-1	1	0
212003	3	0	3072	1	64	60	-1	-1	2	8	1	19	5	62	6	71	-1	0	-1	0	15	-1	0	0	-1	0	0	-1	-1	-1	-1	10	13	2	10	50	105	0	0	188	9	2	1	13	2	50	60	-1	-1	-1	-1	1	0
212004	4	0	3072	1	72	80	-1	-1	2	163	1	410	5	93	6	106	-1	0	-1	0	15	-1	0	0	-1	0	0	-1	-1	-1	-1	10	14	2	10	50	105	0	0	402	9	2	1	14	2	50	60	-1	-1	-1	-1	1	1
212005	5	0	3072	1	80	100	-1	-1	2	283	1	648	5	128	6	146	-1	0	-1	0	15	-1	0	0	-1	0	0	-1	-1	-1	-1	10	15	2	10	50	105	0	0	642	9	2	1	15	2	50	60	-1	-1	-1	-1	1	1
212006	6	0	3072	1	88	120	-1	-1	2	409	1	840	5	167	6	191	-1	0	-1	0	15	-1	0	0	-1	0	0	-1	-1	-1	-1	10	16	2	10	50	105	0	0	909	9	2	1	16	2	50	60	-1	-1	-1	-1	1	2
212007	7	0	3072	1	96	140	-1	-1	2	590	1	1125	5	210	6	240	-1	0	-1	0	15	-1	0	0	-1	0	0	-1	-1	-1	-1	10	17	2	10	50	105	0	0	1202	9	2	1	17	2	50	60	-1	-1	-1	-1	1	3
212008	8	0	3072	1	104	160	-1	-1	2	810	1	1468	5	249	6	285	-1	0	-1	0	15	-1	0	0	-1	0	0	-1	-1	-1	-1	10	18	2	10	50	105	0	0	1522	9	2	1	18	2	50	60	-1	-1	-1	-1	1	3
212009	9	0	3072	1	112	180	-1	-1	2	985	1	1768	5	312	6	357	-1	0	-1	0	15	-1	0	0	-1	0	0	-1	-1	-1	-1	10	19	2	10	50	105	0	0	1868	9	2	1	19	2	50	60	-1	-1	-1	-1	1	3
212010	10	0	3072	1	120	200	-1	-1	2	1075	1	1993	5	351	6	402	-1	0	-1	0	15	-1	0	0	-1	0	0	-1	-1	-1	-1	10	20	2	10	50	105	0	0	2242	9	2	1	20	2	50	60	-1	-1	-1	-1	1	3
212101	1	0	3072	1	48	20	-1	-1	-1	0	-1	0	5	30	6	35	-1	0	-1	0	15	-1	0	0	-1	0	0	19	-1	-1	-1	11	11	3	12	60	105	0	0	90	9	2	1	11	2	50	80	-1	-1	-1	-1	1	0
212102	2	0	3072	1	56	40	-1	-1	2	4	1	10	5	58	6	67	-1	0	-1	0	15	-1	0	0	-1	0	0	19	-1	-1	-1	11	12	3	12	60	105	0	0	138	9	2	1	12	2	50	80	-1	-1	-1	-1	1	0
212103	3	0	3072	1	64	60	-1	-1	2	8	1	20	5	93	6	106	-1	0	-1	0	15	-1	0	0	-1	0	0	19	-1	-1	-1	11	13	3	12	60	105	0	0	291	9	2	1	13	2	50	80	-1	-1	-1	-1	1	0
212104	4	0	3072	1	72	80	-1	-1	2	168	1	415	5	139	6	159	-1	0	-1	0	15	-1	0	0	-1	0	0	19	-1	-1	-1	11	14	3	12	60	105	0	0	436	9	2	1	14	3	50	80	-1	-1	-1	-1	1	1
212105	5	0	3072	1	80	100	-1	-1	2	289	1	654	5	192	6	219	-1	0	-1	0	15	-1	0	0	-1	0	0	19	-1	-1	-1	11	15	3	12	60	105	0	0	680	9	2	1	15	3	50	80	-1	-1	-1	-1	1	1
212106	6	0	3072	1	88	120	-1	-1	2	418	1	854	5	250	6	286	-1	0	-1	0	15	-1	0	0	-1	0	0	19	-1	-1	-1	11	16	3	12	60	105	0	0	951	9	2	1	16	3	50	80	-1	-1	-1	-1	1	2
212107	7	0	3072	1	96	140	-1	-1	2	599	1	1140	5	315	6	360	-1	0	-1	0	15	-1	0	0	-1	0	0	19	-1	-1	-1	11	17	3	12	60	105	0	0	1248	9	2	1	17	3	50	80	-1	-1	-1	-1	1	3
212108	8	0	3072	1	104	160	-1	-1	2	820	1	1480	5	374	6	427	-1	0	-1	0	15	-1	0	0	-1	0	0	19	-1	-1	-1	11	18	3	12	60	105	0	0	3070	9	2	1	18	3	50	80	-1	-1	-1	-1	1	3
212109	9	0	3072	1	112	180	-1	-1	2	994	1	1781	5	468	6	535	-1	0	-1	0	15	-1	0	0	-1	0	0	19	-1	-1	-1	11	19	3	12	60	105	0	0	3070	9	2	1	19	3	50	80	-1	-1	-1	-1	1	3
212110	10	0	3072	1	120	200	-1	-1	2	1084	1	2006	5	527	6	603	-1	0	-1	0	15	-1	0	0	-1	0	0	19	-1	-1	-1	11	20	3	12	60	105	0	0	3070	9	2	1	20	3	50	80	-1	-1	-1	-1	1	3
212201	1	0	3072	1	48	20	-1	-1	-1	0	-1	0	5	40	6	46	-1	0	-1	0	15	-1	0	0	-1	0	0	19	105	-1	-1	12	11	4	14	70	105	0	0	119	9	2	1	11	3	60	90	-1	-1	-1	-1	1	0
212202	2	0	3072	1	56	40	-1	-1	2	5	1	10	5	78	6	89	-1	0	-1	0	15	-1	0	0	-1	0	0	19	105	-1	-1	12	12	4	14	70	105	0	0	188	9	2	1	12	3	60	90	-1	-1	-1	-1	1	0
212203	3	0	3072	1	64	60	-1	-1	2	9	1	21	5	124	6	141	-1	0	-1	0	15	-1	0	0	-1	0	0	19	105	-1	-1	12	13	4	14	70	105	0	0	313	9	2	1	13	3	60	90	-1	-1	-1	-1	1	0
212204	4	0	3072	1	72	80	-1	-1	2	173	1	420	5	185	6	212	-1	0	-1	0	15	-1	0	0	-1	0	0	19	105	-1	-1	12	14	4	14	70	105	0	0	459	9	2	1	14	4	60	90	-1	-1	-1	-1	1	1
212205	5	0	3072	1	80	100	-1	-1	2	295	1	660	5	255	6	292	-1	0	-1	0	15	-1	0	0	-1	0	0	19	105	-1	-1	12	15	4	14	70	105	0	0	909	9	2	1	15	4	60	90	-1	-1	-1	-1	1	1
212206	6	0	3072	1	88	120	-1	-1	2	426	1	866	5	334	6	381	-1	0	-1	0	15	-1	0	0	-1	0	0	19	105	-1	-1	12	16	4	14	70	105	0	0	1868	9	2	1	16	4	60	90	-1	-1	-1	-1	1	2
212207	7	0	3072	1	96	140	-1	-1	2	608	1	1153	5	420	6	480	-1	0	-1	0	15	-1	0	0	-1	0	0	19	105	-1	-1	12	17	4	14	70	105	0	0	3070	9	2	1	17	4	60	90	-1	-1	-1	-1	1	3
212208	8	0	3072	1	104	160	-1	-1	2	829	1	1495	5	498	6	570	-1	0	-1	0	15	-1	0	0	-1	0	0	19	105	-1	-1	12	18	4	14	70	105	0	0	5617	9	2	1	18	4	60	90	-1	-1	-1	-1	1	3
212209	9	0	3072	1	112	180	-1	-1	2	1003	1	1795	5	624	6	713	-1	0	-1	0	15	-1	0	0	-1	0	0	19	105	-1	-1	12	19	4	14	70	105	0	0	5617	9	2	1	19	4	60	90	-1	-1	-1	-1	1	3
212210	10	0	3072	1	120	200	-1	-1	2	1093	1	2020	5	703	6	803	-1	0	-1	0	15	-1	0	0	-1	0	0	19	105	-1	-1	12	20	4	14	70	105	0	0	5617	9	2	1	20	4	60	90	-1	-1	-1	-1	1	3
212301	1	0	3072	1	48	20	-1	-1	-1	0	-1	0	5	81	6	92	-1	0	-1	0	15	-1	0	0	-1	0	0	19	105	9	-1	13	11	5	16	80	105	0	0	138	9	310	1	11	3	10	30	-1	-1	-1	-1	1	0
212302	2	0	3072	1	56	40	-1	-1	2	5	1	10	5	156	6	178	-1	0	-1	0	15	-1	0	0	-1	0	0	19	105	9	-1	13	12	5	16	80	105	0	0	239	9	310	1	12	3	20	40	-1	-1	-1	-1	1	0
212303	3	0	3072	1	64	60	-1	-1	2	9	1	21	5	247	6	283	-1	0	-1	0	15	-1	0	0	-1	0	0	19	105	9	-1	13	13	5	16	80	105	0	0	324	9	310	1	13	3	30	50	-1	-1	-1	-1	1	0
212304	4	0	3072	1	72	80	-1	-1	2	178	1	425	5	371	6	424	-1	0	-1	0	15	-1	0	0	-1	0	0	19	105	9	-1	13	14	5	16	80	105	0	0	592	9	310	1	14	5	40	60	-1	-1	-1	-1	1	1
212305	5	0	3072	1	80	100	-1	-1	2	301	1	666	5	511	6	584	-1	0	-1	0	15	-1	0	0	-1	0	0	19	105	9	-1	13	15	5	16	80	105	0	0	1126	9	310	1	15	5	50	70	-1	-1	-1	-1	1	1
212306	6	0	3072	1	88	120	-1	-1	2	433	1	875	5	667	6	762	-1	0	-1	0	15	-1	0	0	-1	0	0	19	105	9	-1	13	16	5	16	80	105	0	0	2281	9	310	1	16	5	60	80	-1	-1	-1	-1	1	2
212307	7	0	3072	1	96	140	-1	-1	2	614	1	1161	5	840	6	959	-1	0	-1	0	15	-1	0	0	-1	0	0	19	105	9	-1	13	17	5	16	80	105	0	0	4888	9	310	1	17	5	70	90	-1	-1	-1	-1	1	3
212308	8	0	3072	1	104	160	-1	-1	2	835	1	1504	5	997	6	1139	-1	0	-1	0	15	-1	0	0	-1	0	0	19	105	9	-1	13	18	5	16	80	105	0	0	12812	9	310	1	18	5	80	100	-1	-1	-1	-1	1	3
212309	9	0	3072	1	112	180	-1	-1	2	1009	1	1804	5	1248	6	1427	-1	0	-1	0	15	-1	0	0	-1	0	0	19	105	9	-1	13	19	5	16	80	105	0	0	12812	9	310	1	19	5	80	100	-1	-1	-1	-1	1	3
212310	10	0	3072	1	120	200	-1	-1	2	1099	1	2029	5	1406	6	1607	-1	0	-1	0	15	-1	0	0	-1	0	0	19	105	9	-1	13	20	5	16	80	105	0	0	12812	9	310	1	20	5	80	100	-1	-1	-1	-1	1	3
212321	1	0	3072	1	48	20	-1	-1	-1	0	-1	0	5	81	6	92	-1	0	-1	0	15	-1	0	0	-1	0	0	19	105	9	-1	13	11	5	16	80	105	0	0	138	9	310	1	11	3	10	30	-1	-1	-1	-1	1	0
212322	2	0	3072	1	56	40	-1	-1	2	5	1	10	5	156	6	178	-1	0	-1	0	15	-1	0	0	-1	0	0	19	105	9	-1	13	12	5	16	80	105	0	0	239	9	310	1	12	3	20	40	-1	-1	-1	-1	1	0
212323	3	0	3072	1	64	60	-1	-1	2	9	1	21	5	247	6	283	-1	0	-1	0	15	-1	0	0	-1	0	0	19	105	9	-1	13	13	5	16	80	105	0	0	324	9	310	1	13	3	30	50	-1	-1	-1	-1	1	0
212324	4	0	3072	1	72	80	-1	-1	2	178	1	425	5	371	6	424	-1	0	-1	0	15	-1	0	0	-1	0	0	19	105	9	-1	13	14	5	16	80	105	0	0	592	9	310	1	14	5	40	60	-1	-1	-1	-1	1	1
212325	5	0	3072	1	80	100	-1	-1	2	301	1	666	5	511	6	584	-1	0	-1	0	15	-1	0	0	-1	0	0	19	105	9	-1	13	15	5	16	80	105	0	0	1126	9	310	1	15	5	50	70	-1	-1	-1	-1	1	1
212326	6	0	3072	1	88	120	-1	-1	2	433	1	875	5	667	6	762	-1	0	-1	0	15	-1	0	0	-1	0	0	19	105	9	-1	13	16	5	16	80	105	0	0	2281	9	310	1	16	5	60	80	-1	-1	-1	-1	1	2
212327	7	0	3072	1	96	140	-1	-1	2	614	1	1161	5	840	6	959	-1	0	-1	0	15	-1	0	0	-1	0	0	19	105	9	-1	13	17	5	16	80	105	0	0	4888	9	310	1	17	5	70	90	-1	-1	-1	-1	1	3
212328	8	0	3072	1	104	160	-1	-1	2	835	1	1504	5	997	6	1139	-1	0	-1	0	15	-1	0	0	-1	0	0	19	105	9	-1	13	18	5	16	80	105	0	0	12812	9	310	1	18	5	80	100	-1	-1	-1	-1	1	3
212329	9	0	3072	1	112	180	-1	-1	2	1009	1	1804	5	1248	6	1427	-1	0	-1	0	15	-1	0	0	-1	0	0	19	105	9	-1	13	19	5	16	80	105	0	0	12812	9	310	1	19	5	80	100	-1	-1	-1	-1	1	3
212330	10	0	3072	1	120	200	-1	-1	2	1099	1	2029	5	1406	6	1607	-1	0	-1	0	15	-1	0	0	-1	0	0	19	105	9	-1	13	20	5	16	80	105	0	0	12812	9	310	1	20	5	80	100	-1	-1	-1	-1	1	3
212401	1	0	3072	1	48	20	-1	-1	2	0	1	1	5	96	6	110	-1	0	-1	0	15	-1	0	0	-1	0	0	19	105	9	-1	13	11	6	20	100	105	0	0	188	9	410	1	11	4	10	40	-1	-1	-1	-1	1	0
212402	2	0	3072	1	56	40	-1	-1	2	5	1	11	5	185	6	212	-1	0	-1	0	15	-1	0	0	-1	0	0	19	105	9	-1	13	12	6	20	100	105	0	0	291	9	410	1	12	4	20	50	-1	-1	-1	-1	1	0
212403	3	0	3072	1	64	60	-1	-1	2	10	1	23	5	294	6	336	-1	0	-1	0	15	-1	0	0	-1	0	0	19	105	9	-1	13	13	6	20	100	105	0	0	436	9	410	1	13	4	30	60	-1	-1	-1	-1	1	0
212404	4	0	3072	1	72	80	-1	-1	2	183	1	430	5	440	6	503	-1	0	-1	0	15	-1	0	0	-1	0	0	19	105	9	-1	13	14	6	20	100	105	0	0	812	9	410	1	14	6	40	70	-1	-1	-1	-1	1	1
212405	5	0	3072	1	80	100	-1	-1	2	307	1	672	5	607	6	693	-1	0	-1	0	15	-1	0	0	-1	0	0	19	105	9	-1	13	15	6	20	100	105	0	0	1589	9	410	1	15	6	50	80	-1	-1	-1	-1	1	1
212406	6	0	3072	1	88	120	-1	-1	2	439	1	885	5	792	6	905	-1	0	-1	0	15	-1	0	0	-1	0	0	19	105	9	-1	13	16	6	20	100	105	0	0	3316	9	410	1	16	6	60	90	-1	-1	-1	-1	1	2
212407	7	0	3072	1	96	140	-1	-1	2	620	1	1170	5	997	6	1139	-1	0	-1	0	15	-1	0	0	-1	0	0	19	105	9	-1	13	17	6	20	100	105	0	0	7379	9	410	1	17	6	70	100	-1	-1	-1	-1	1	3
212408	8	0	3072	1	104	160	-1	-1	2	840	1	1513	5	1184	6	1353	-1	0	-1	0	15	-1	0	0	-1	0	0	19	105	9	-1	13	18	6	20	100	105	0	0	12812	9	410	1	18	6	80	100	-1	-1	-1	-1	1	3
