INT	STRING	INT	INT	INT	FLOAT	INT	FLOAT	FLOAT	FLOAT	INT	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	FLOAT	INT	INT	INT	INT	INT	STRING	STRING	INT	INT	INT	INT	INT	INT	INT	STRING	STRING
50039	古神之手	0	0	350	1	0	0	7	9	-1	-1	0	2000	0	8000		0	200002	0	-1	1	-1	-1	-1	-1	0	0	0	-1	0			1	0	0	-1	0	-1	-1		
50040	基地守卫者	50	0	400	1	0	0	15	15	-1	-1	0	2000	0	8000		0	300000	0	-1	1	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
50041	基地守卫者	50	0	400	1	0	0	15	15	-1	-1	0	2000	0	8000		0	300000	0	-1	1	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
52000	据点1红旗	0	0	1	-1	0	0	1	1	-1	-1	0	2000	0	8000		0	200002	0	5	0	-1	-1	-1	0	0	0	0	-1	0			1	0	0	-1	0	-1	-1		
52001	据点2红旗	0	0	1	-1	0	0	1	1	-1	-1	0	2000	0	8000		0	200002	0	5	0	-1	-1	-1	0	0	0	0	-1	0			1	0	0	-1	0	-1	-1		
52002	据点3红旗	0	0	1	-1	0	0	1	1	-1	-1	0	2000	0	8000		0	200002	0	5	0	-1	-1	-1	0	0	0	0	-1	0			1	0	0	-1	0	-1	-1		
52003	据点1蓝旗	0	0	1	-1	0	0	1	1	-1	-1	0	2000	0	8000		0	200002	0	5	0	-1	-1	-1	0	0	0	0	-1	0			1	0	0	-1	0	-1	-1		
52004	据点2蓝旗	0	0	1	-1	0	0	1	1	-1	-1	0	2000	0	8000		0	200002	0	5	0	-1	-1	-1	0	0	0	0	-1	0			1	0	0	-1	0	-1	-1		
52005	据点3蓝旗	0	0	1	-1	0	0	1	1	-1	-1	0	2000	0	8000		0	200002	0	5	0	-1	-1	-1	0	0	0	0	-1	0			1	0	0	-1	0	-1	-1		
55000	古堡幽灵	0	0	130	1	1	1	8	30	-1	-1	0	2000	1	15000		0	200000	0	-1	1	-1	-1	-1	-1	300	0	0	-1	0			1	0	0	-1	0	-1	-1		
55001	古堡女妖	0	0	130	1	1	1	8	30	-1	-1	0	2000	1	15000		0	200000	0	-1	1	-1	-1	-1	-1	300	0	0	-1	0			1	0	0	-1	0	-1	-1		
55002	古堡恶魔	0	0	130	1	1	1	8	30	-1	-1	0	2000	1	15000		0	200000	0	-1	1	-1	-1	-1	-1	300	0	0	-1	0			1	0	0	-1	0	-1	-1		
55100	古堡幽灵	0	0	160	1	1	1	8	30	-1	-1	0	2000	1	15000		0	200000	0	-1	1	-1	-1	-1	-1	300	0	0	-1	0			1	0	0	-1	0	-1	-1		
55101	古堡女妖	0	0	160	1	1	1	8	30	-1	-1	0	2000	1	15000		0	200000	0	-1	1	-1	-1	-1	-1	300	0	0	-1	0			1	0	0	-1	0	-1	-1		
55102	古堡恶魔	0	0	160	1	1	1	8	30	-1	-1	0	2000	1	15000		0	200000	0	-1	1	-1	-1	-1	-1	300	0	0	-1	0			1	0	0	-1	0	-1	-1		
55200	古堡幽灵	0	0	210	1	1	1	8	30	-1	-1	0	2000	1	15000		0	200000	0	-1	1	-1	-1	-1	-1	300	0	0	-1	0			1	0	0	-1	0	-1	-1		
55201	古堡女妖	0	0	210	1	1	1	8	30	-1	-1	0	2000	1	15000		0	200000	0	-1	1	-1	-1	-1	-1	300	0	0	-1	0			1	0	0	-1	0	-1	-1		
55202	古堡恶魔	0	0	210	1	1	1	8	30	-1	-1	0	2000	1	15000		0	200000	0	-1	1	-1	-1	-1	-1	300	0	0	-1	0			1	0	0	-1	0	-1	-1		
55300	古堡幽灵	0	0	260	1	1	1	8	30	-1	-1	0	2000	1	15000		0	200000	0	-1	1	-1	-1	-1	-1	300	0	0	-1	0			1	0	0	-1	0	-1	-1		
55301	古堡女妖	0	0	260	1	1	1	8	30	-1	-1	0	2000	1	15000		0	200000	0	-1	1	-1	-1	-1	-1	300	0	0	-1	0			1	0	0	-1	0	-1	-1		
55302	古堡恶魔	0	0	260	1	1	1	8	30	-1	-1	0	2000	1	15000		0	200000	0	-1	1	-1	-1	-1	-1	300	0	0	-1	0			1	0	0	-1	0	-1	-1		
55400	古堡幽灵	0	0	310	1	1	1	8	30	-1	-1	0	2000	1	15000		0	200000	0	-1	1	-1	-1	-1	-1	300	0	0	-1	0			1	0	0	-1	0	-1	-1		
55401	古堡女妖	0	0	310	1	1	1	8	30	-1	-1	0	2000	1	15000		0	200000	0	-1	1	-1	-1	-1	-1	300	0	0	-1	0			1	0	0	-1	0	-1	-1		
55402	古堡恶魔	0	0	310	1	1	1	8	30	-1	-1	0	2000	1	15000		0	200000	0	-1	1	-1	-1	-1	-1	300	0	0	-1	0			1	0	0	-1	0	-1	-1		
55500	古堡幽灵	0	0	360	1	1	1	8	30	-1	-1	0	2000	1	15000		0	200000	0	-1	1	-1	-1	-1	-1	300	0	0	-1	0			1	0	0	-1	0	-1	-1		
55501	古堡女妖	0	0	360	1	1	1	8	30	-1	-1	0	2000	1	15000		0	200000	0	-1	1	-1	-1	-1	-1	300	0	0	-1	0			1	0	0	-1	0	-1	-1		
55502	古堡恶魔	0	0	360	1	1	1	8	30	-1	-1	0	2000	1	15000		0	200000	0	-1	1	-1	-1	-1	-1	300	0	0	-1	0			1	0	0	-1	0	-1	-1		
58999	古堡宝龛	0	0	100	1	0	0	8	9	-1	-1	0	2000	1	60000		0	200002	0	-1	1	-1	-1	-1	-1	0	0	0	-1	0			1	0	0	-1	0	-1	-1		
59000	回复之坛	54	0	100	1	0	0	10	11	-1	-1	0	2000	1	90000		19999	200001	0	-1	1	-1	-1	-1	-1	300	0	0	-1	0			1	0	0	-1	0	-1	-1		
59500	烧鸡王	54	0	100	1	0	0	10	11	-1	-1	0	2000	1	90000		19999	200001	0	-1	1	-1	-1	-1	-1	300	0	0	-1	0			1	0	0	-1	0	-1	-1		
60000	地精	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60001	地精	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60002	地精	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60003	地精	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60004	地精	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60005	蛮荒巨人	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60006	蛮荒巨人	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60007	蛮荒巨人	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60008	蛮荒巨人	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60009	蛮荒巨人	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60010	蓝魔巨人	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60011	蓝魔巨人	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60012	蓝魔巨人	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60013	蓝魔巨人	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60014	蓝魔巨人	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60015	霜雪巨人	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60016	霜雪巨人	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60017	霜雪巨人	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60018	霜雪巨人	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60019	霜雪巨人	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60020	美人鱼	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60021	美人鱼	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60022	美人鱼	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60023	美人鱼	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60024	美人鱼	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60025	魔域战士	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60026	魔域战士	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60027	魔域战士	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60028	魔域战士	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60029	魔域战士	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60030	赤炎幼龙	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60031	赤炎幼龙	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60032	赤炎幼龙	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60033	赤炎幼龙	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60034	赤炎幼龙	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60035	雪魔虫	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60036	雪魔虫	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60037	雪魔虫	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60038	雪魔虫	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60039	雪魔虫	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60040	海怪	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60041	海怪	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60042	海怪	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60043	海怪	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60044	海怪	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60045	铁齿怪	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60046	铁齿怪	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60047	铁齿怪	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60048	铁齿怪	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60049	铁齿怪	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60050	红魔龙	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60051	红魔龙	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60052	红魔龙	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60053	红魔龙	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60054	红魔龙	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60055	树人	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60056	树人	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60057	树人	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60058	树人	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60059	树人	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60060	岩石巨人	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60061	岩石巨人	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60062	岩石巨人	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60063	岩石巨人	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60064	岩石巨人	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60065	冰晶兽	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60066	冰晶兽	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60067	冰晶兽	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60068	冰晶兽	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60069	冰晶兽	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60070	风后	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60071	风后	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60072	风后	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60073	风后	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60074	风后	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60075	石骨兽	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60076	石骨兽	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60077	石骨兽	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60078	石骨兽	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60079	石骨兽	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60080	荒古魔蜥	35	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60081	荒古魔蜥	35	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60082	荒古魔蜥	35	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60083	荒古魔蜥	35	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60084	荒古魔蜥	35	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60085	蛇发女妖	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60086	蛇发女妖	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60087	蛇发女妖	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60088	蛇发女妖	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60089	蛇发女妖	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60090	幻影骑士	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60091	幻影骑士	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60092	幻影骑士	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60093	幻影骑士	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60094	幻影骑士	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60095	犀牛兽	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60096	犀牛兽	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60097	犀牛兽	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60098	犀牛兽	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60099	犀牛兽	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60100	骨兵	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60101	骨兵	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60102	骨兵	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60103	骨兵	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60104	骨兵	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60105	黑蜘蛛	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60106	黑蜘蛛	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60107	黑蜘蛛	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60108	黑蜘蛛	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60109	黑蜘蛛	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60110	盗贼	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60111	盗贼	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60112	盗贼	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60113	盗贼	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60114	盗贼	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
60115	毒尾兽	0	0	20	1	1	6	8	20	-1	-1	0	2000	0	20000		0	200005	0	-1	0	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
